,workload_MW,actual_CI,forecast_CI,energy_kWh,actual_emission_kgCO2,forecast_emission_kgCO2,emission_error_kgCO2
2024-08-10 23:00:00+00:00,5.567640143158482,367.8832291021912,350.64618,6681.168171790179,2457.889721212954,2342.726092025656,-115.16362918729828
2024-08-11 00:00:00+00:00,5.480784805458104,379.4241346708514,386.17337,6576.941766549724,2495.4504385537102,2539.8397686586945,44.38933010498431
2024-08-11 01:00:00+00:00,5.676434361436861,382.1474263045876,384.49576,6811.721233724233,2603.081738172026,2619.0779194313145,15.996181259288733
2024-08-11 02:00:00+00:00,5.260567902160843,392.1252622798438,383.5403,6312.681482593011,2475.3618820508977,2421.1678362525968,-54.19404579830098
2024-08-11 03:00:00+00:00,5.333238688652253,389.03885413539547,394.79904,6399.8864263827045,2489.8044819165984,2526.669028432224,36.864546515625534
2024-08-11 04:00:00+00:00,6.232311778007075,375.1606642130442,371.25726,7478.77413360849,2805.741871463895,2776.5492168117403,-29.192654652154943
2024-08-11 05:00:00+00:00,5.378144354681494,319.442973695837,334.0333,6453.773225617792,2061.6125107499215,2155.7751336560605,94.16262290613895
2024-08-11 06:00:00+00:00,5.425803605386341,226.8870332162988,244.79788,6510.96432646361,1477.2533794084854,1593.8702774172339,116.61689800874842
2024-08-11 07:00:00+00:00,6.469811236203355,178.94242539529603,173.63889,7763.773483444025,1389.26845734716,1348.0929749245097,-41.17548242265025
2024-08-11 08:00:00+00:00,7.026266792310102,159.12532509131825,152.17975,8431.520150772121,1341.6683850056145,1283.1066163136043,-58.56176869201022
2024-08-11 09:00:00+00:00,6.255636480217523,147.70290814061673,148.45116,7506.7637762610275,1108.7708404783916,1114.387765030625,5.616924552233286
2024-08-11 10:00:00+00:00,6.64716824534432,141.9896435669723,142.1401,7976.601894413184,1132.5948598633638,1133.795040396359,1.2001805329950912
2024-08-11 11:00:00+00:00,6.94449987928201,144.93897120621946,141.03424,8333.399855138412,1207.8344016538197,1175.2947212077395,-32.53968044608018
2024-08-11 12:00:00+00:00,7.3321744111013984,146.84965372959192,145.9403,8798.609293321679,1292.0727280262581,1284.0717468708103,-8.00098115544779
2024-08-11 13:00:00+00:00,6.612396721939824,151.24396791952697,151.62048,7934.876066327788,1200.1021412211023,1203.0897448833114,2.9876036622090396
2024-08-11 14:00:00+00:00,6.677911023055799,164.3154101920268,170.04146,8013.493227666959,1316.7404267751251,1362.6260731464306,45.885646371305484
2024-08-11 15:00:00+00:00,6.742862531439294,198.7872392552252,208.06976,8091.435037727152,1608.4740327627794,1683.5829721153216,75.10893935254217
2024-08-11 16:00:00+00:00,6.408691518616655,273.26766785495323,265.6685,7690.429822339985,2101.54582235303,2043.1048595014665,-58.44096285156343
2024-08-11 17:00:00+00:00,5.916543836315501,353.5986029091831,339.69498,7099.852603578601,2510.497961486519,2411.7842655031995,-98.71369598331967
2024-08-11 18:00:00+00:00,5.6665442588709904,374.0839098957446,394.65103,6799.853110645188,2543.7156383468932,2683.5690441247643,139.8534057778711
2024-08-11 19:00:00+00:00,5.356276047907506,379.62488633559406,378.44568,6427.531257489007,2440.050823042742,2432.471429176193,-7.579393866549253
2024-08-11 20:00:00+00:00,5.640456564006334,385.5299506090567,382.20898,6768.547876807602,2609.47792864067,2586.999809688196,-22.478118952474233
2024-08-11 21:00:00+00:00,5.633403127497761,404.07634842964495,392.80127,6760.083752997313,2731.5899579897246,2655.3694803149215,-76.22047767480308
2024-08-11 22:00:00+00:00,5.758042472406565,423.92416275341054,420.3478,6909.650966887878,2929.1680010562372,2904.456643765932,-24.711357290305386
2024-08-11 23:00:00+00:00,5.561168195295246,437.6599816025987,439.191,6673.401834354295,2920.6809240502494,2930.898088572588,10.217164522338862
2024-08-12 00:00:00+00:00,6.617884630636285,443.136726753832,450.06842,7941.461556763541,3519.153279905587,3574.201058600547,55.047778694960016
2024-08-12 01:00:00+00:00,6.753178954454957,447.3182371675877,443.9908,8103.814745345949,3624.9841262208533,3598.019306984921,-26.964819235932282
2024-08-12 02:00:00+00:00,6.538857331917117,442.814360785787,448.31125,7846.62879830054,3474.599915642802,3517.731955273709,43.132039630907
2024-08-12 03:00:00+00:00,6.587939102099801,429.8311249569355,439.82358,7905.526922519761,3398.041530484009,3477.0371360961003,78.99560561209137
2024-08-12 04:00:00+00:00,6.513288836894468,375.4978302786171,399.53925,7815.946604273361,2934.870991478172,3122.777409964004,187.9064184858321
2024-08-12 05:00:00+00:00,6.500021098272853,340.5191420973571,323.30573,7800.025317927423,2656.057929598311,2521.7928411926023,-134.26508840570887
2024-08-12 06:00:00+00:00,6.319610491614288,299.2738247425757,300.38214,7583.532589937145,2269.5528032504603,2277.957756567667,8.404953317206491
2024-08-12 07:00:00+00:00,6.889706419541353,228.6320558999012,249.42953,8267.647703449624,1890.249291895784,2062.195521488609,171.94622959282492
2024-08-12 08:00:00+00:00,7.075678350396627,179.5283405196034,178.83876,8490.814020475953,1524.3417507566298,1518.486654004881,-5.855096751748761
2024-08-12 09:00:00+00:00,7.871820214656506,167.28672694396386,158.45528,9446.184257587807,1580.2212465614614,1496.7977383045504,-83.42350825691096
2024-08-12 10:00:00+00:00,7.932569210160136,160.88782460226236,161.02129,9519.083052192163,1531.504564475461,1532.774994707043,1.2704302315821678
2024-08-12 11:00:00+00:00,7.755572629686007,161.34920602123262,161.44087,9306.687155623209,1501.6265832478084,1502.4796916254572,0.8531083776488231
2024-08-12 12:00:00+00:00,7.509235697576308,165.03826273837586,166.82062,9011.08283709157,1487.173456825188,1503.234404811247,16.06094798605909
2024-08-12 13:00:00+00:00,7.3810081235510285,177.68294792129063,178.87456,8857.209748261233,1573.7751384282485,1584.3294743616664,10.55433593341786
2024-08-12 14:00:00+00:00,7.837016222813542,219.31587174321243,211.37274,9404.41946737625,2062.53845372646,1987.8379269088246,-74.70052681763536
2024-08-12 15:00:00+00:00,7.414215443710642,296.72805184488,294.1636,8897.05853245277,2640.0068454845773,2617.190809456412,-22.8160360281654
2024-08-12 16:00:00+00:00,7.220035850847903,359.17979653480285,371.1697,8664.043021017482,3111.9492094578377,3215.8303203934292,103.88111093559155
2024-08-12 17:00:00+00:00,6.374436357379477,409.6339024281144,410.76642,7649.323628855373,3133.4222890236115,3142.0852706436626,8.662981620051141
2024-08-12 18:00:00+00:00,6.731859620389545,422.4596303883967,435.1927,8078.231544467453,3412.7267124676073,3515.5873000285155,102.86058756090824
2024-08-12 19:00:00+00:00,6.6136050845535905,416.8811546137904,425.23102,7936.326101464308,3308.5047885700023,3374.7720278326606,66.26723926265822
2024-08-12 20:00:00+00:00,6.222392328896381,415.1973685079678,415.99173,7466.870794675658,3100.2251049383312,3106.156497594798,5.931392656466869
2024-08-12 21:00:00+00:00,6.382118798137513,409.2885185069351,419.40854,7658.542557765015,3134.5535373899565,3212.0581436304456,77.50460624048901
2024-08-12 22:00:00+00:00,6.565929301089131,412.88185454695673,405.56076,7879.115161306958,3253.143679989461,3195.459936871341,-57.683743118119764
2024-08-12 23:00:00+00:00,6.513116699589061,411.7651423691984,416.03867,7815.740039506873,3218.2493100881916,3251.650058053208,33.40074796501631
2024-08-13 00:00:00+00:00,6.426957203549112,406.88157566515815,410.66025,7712.348644258934,3138.012568455121,3167.1550053924566,29.142436937335788
2024-08-13 01:00:00+00:00,6.47412793298351,403.7225170008453,404.80725,7768.953519580213,3136.501469387499,3144.928717225956,8.427247838456879
2024-08-13 02:00:00+00:00,6.437005655448279,403.3654312716809,404.24088,7724.406786537935,3115.758674769773,3122.5209601318743,6.762285362101466
2024-08-13 03:00:00+00:00,6.538140628025618,405.18846757765687,398.73865,7845.768753630741,3179.015018252303,3128.4112211140073,-50.603797138295704
2024-08-13 04:00:00+00:00,6.867872993248289,385.6457601698917,391.0036,8241.447591897946,3178.2793214778067,3222.4356864965453,44.1563650187386
2024-08-13 05:00:00+00:00,5.858335389767175,359.5952391301,349.5412,7030.00246772061,2527.955418465186,2457.2754896452157,-70.67992881997043
2024-08-13 06:00:00+00:00,6.440787433872579,328.6353727739008,324.0928,7728.9449206470945,2540.0046951458053,2504.895430946876,-35.109264198929395
2024-08-13 07:00:00+00:00,6.8547109594661375,283.20347283428663,283.30823,8225.653151359365,2329.5335387952664,2330.3952146627257,0.8616758674593257
2024-08-13 08:00:00+00:00,7.173998497421774,226.69807276753264,226.98087,8608.79819690613,1951.5979600832295,1954.0324654636381,2.434505380408609
2024-08-13 09:00:00+00:00,7.255549492093535,191.45529776534923,194.02962,8706.659390512243,1666.9360661519954,1689.3497895858673,22.413723433871837
2024-08-13 10:00:00+00:00,7.1000500389216805,173.83122299979524,174.17935,8520.060046706016,1481.0524579505993,1484.0185362889101,2.9660783383108082
2024-08-13 11:00:00+00:00,7.741109862475409,168.73349781459493,170.53535,9289.331834970491,1567.4214528750404,1584.159498606207,16.73804573116672
2024-08-13 12:00:00+00:00,8.131837553541047,174.88619102072056,172.81683,9758.205064249256,1706.5753148856581,1686.3820998091026,-20.19321507655559
2024-08-13 13:00:00+00:00,7.275645640317848,189.39292380503883,190.3991,8730.774768381418,1653.5469604670175,1662.3316025694196,8.784642102402131
2024-08-13 14:00:00+00:00,7.755187487965873,227.27467548511788,229.07104,9306.224985559047,2115.0692635844284,2131.786681720072,16.717418135643584
2024-08-13 15:00:00+00:00,7.266396831643133,304.12340913216804,297.8416,8719.67619797176,2651.857651855793,2597.0824303516797,-54.77522150411323
2024-08-13 16:00:00+00:00,7.084668913542788,373.0220377278045,374.83707,8501.602696251344,3171.2851617078736,3186.7158164899056,15.43065478203198
2024-08-13 17:00:00+00:00,6.547358226447038,394.6544630407096,406.30035,7856.829871736445,3100.7329742323536,3192.232758234983,91.49978400262944
2024-08-13 18:00:00+00:00,6.416385956911031,399.2525299763235,405.5583,7699.663148293237,3074.109991921539,3122.662209019786,48.55221709824718
2024-08-13 19:00:00+00:00,6.82501114867474,379.2793126826496,397.99548,8190.013378409688,3106.3026450249317,3259.588333579834,153.2856885549022
2024-08-13 20:00:00+00:00,6.645663810496927,378.3427695117908,368.70895,7974.796572596312,3017.2066215692257,2940.37890150774,-76.8277200614857
2024-08-13 21:00:00+00:00,6.933077901352487,369.5822542918961,379.9208,8319.693481622984,3074.8110719558163,3160.8246605721292,86.01358861631297
2024-08-13 22:00:00+00:00,6.794352972244424,375.25823641341896,365.6071,8153.223566693308,3059.5642967216563,2980.876311206224,-78.6879855154325
2024-08-13 23:00:00+00:00,6.609771669732394,415.6996092633183,383.77597,7931.726003678872,3297.2154005130083,3044.005844476621,-253.2095560363873
2024-08-14 00:00:00+00:00,6.935983631541949,438.0596948513874,437.22366,8323.180357850339,3646.049847752981,3639.091406616276,-6.958441136705005
2024-08-14 01:00:00+00:00,6.609748289684575,452.24713730532255,454.89145,7931.697947621489,3587.087690782321,3608.0615722224743,20.97388144015349
2024-08-14 02:00:00+00:00,6.706997044199266,460.9635647220868,459.64508,8048.396453039119,3710.0175192895117,3699.405836087544,-10.611683201967935
2024-08-14 03:00:00+00:00,6.425857261616324,477.6814262951153,465.3919,7711.028713939588,3683.4151942772505,3588.6503560939814,-94.76483818326915
2024-08-14 04:00:00+00:00,6.516636453964802,452.0969880356753,462.33084,7819.9637447577625,3535.3820555531647,3615.410415207387,80.02835965422219
2024-08-14 05:00:00+00:00,6.325644044174931,418.5843766116556,410.98276,7590.772853009917,3177.3789226778345,3119.6767592050583,-57.70216347277619
2024-08-14 06:00:00+00:00,6.747395983648714,381.8016886687308,381.73172,8096.875180378456,3091.400616808429,3090.834088993965,-0.566527814463825
2024-08-14 07:00:00+00:00,6.516006948344309,330.58034078547416,327.34064,7819.20833801317,2584.8765570530145,2559.544639819763,-25.331917233251716
2024-08-14 08:00:00+00:00,7.295587585604415,279.0790344277141,269.14148,8754.705102725298,2443.2546467679576,2356.2542838652903,-87.00036290266735
2024-08-14 09:00:00+00:00,7.300865373047568,252.26935023897477,236.4762,8761.038447657082,2210.141476609128,2071.7770476441797,-138.36442896494827
2024-08-14 10:00:00+00:00,7.832042257908157,239.03651186749929,237.14844,9398.450709489787,2246.5728745550623,2228.8279006762696,-17.744973878792734
2024-08-14 11:00:00+00:00,7.846828238729698,236.13987888241428,235.64925,9416.193886475638,2223.5388838856866,2218.9189915699994,-4.619892315687139
2024-08-14 12:00:00+00:00,8.1551615394117,242.58691427912188,247.23466,9786.19384729404,2374.002567952389,2419.486356648473,45.48378869608359
2024-08-14 13:00:00+00:00,7.841804664331544,271.0673010153289,263.8077,9410.165597197853,2550.788190539722,2482.474225062945,-68.31396547677696
2024-08-14 14:00:00+00:00,7.1462204206280155,323.0317116325174,319.77573,8575.464504753618,2770.146977014459,2742.225390524898,-27.921586489560923
2024-08-14 15:00:00+00:00,7.331789844199308,379.2342871123363,378.92496,8798.14781303917,3336.5593137868705,3333.837784158439,-2.7215296284316537
2024-08-14 16:00:00+00:00,6.806998201851295,421.9243966692978,420.00995,8168.397842221553,3446.4463313341225,3430.808358921546,-15.637972412576346
2024-08-14 17:00:00+00:00,6.681012893531456,453.3107614428669,445.8156,8017.215472237747,3634.2900503716273,3574.1998286489415,-60.09022172268578
2024-08-14 18:00:00+00:00,6.87780710831918,480.79642495617645,471.85052,8253.368529983016,3968.190083061648,3894.3562730849712,-73.83380997667655
2024-08-14 19:00:00+00:00,6.659383452724424,492.7576851159456,496.937,7991.260143269309,3937.754849356704,3971.1529354634004,33.398086106696155
2024-08-14 20:00:00+00:00,6.325267392855314,510.8906924333948,508.17072,7590.3208714263765,3877.8242857946702,3857.1787868323886,-20.645498962281636
2024-08-14 21:00:00+00:00,6.246570658389901,538.7014548924652,526.51135,7495.884790067881,4038.044042115869,3946.6684392956267,-91.37560282024242
2024-08-14 22:00:00+00:00,6.508195523219066,550.1765317784294,548.41174,7809.834627862879,4296.78772932068,4283.005022089339,-13.782707231341192
2024-08-14 23:00:00+00:00,6.195859962654718,555.8544605782566,555.75757,7435.031955185662,4132.795676831827,4132.075280088233,-0.7203967435943923
2024-08-15 00:00:00+00:00,6.332214930650855,560.8375743241871,560.6132,7598.657916781025,4261.612874166752,4259.908084037627,-1.704790129124376
2024-08-15 01:00:00+00:00,6.578002367887811,567.4573024622235,564.0903,7893.602841465372,4479.2825751260825,4452.704565977738,-26.57800914834479
2024-08-15 02:00:00+00:00,6.788828009026674,567.6663389964907,571.4922,8146.593610832009,4624.546970353208,4655.714603327909,31.16763297470061
2024-08-15 03:00:00+00:00,6.65219036805611,559.8747707033202,561.6567,7982.628441667332,4469.272268388299,4483.496566237037,14.224297848737478
2024-08-15 04:00:00+00:00,5.927177622850475,522.5049416145371,522.3479,7112.6131474205695,3716.3755173197733,3715.2585438458896,-1.1169734738837178
2024-08-15 05:00:00+00:00,6.576091682257566,481.1511098300269,480.81522,7891.310018709079,3796.912573514683,3794.2619316771893,-2.650641837493822
2024-08-15 06:00:00+00:00,6.518008393308144,418.3251134395797,432.94403,7821.610071969772,3271.975920636914,3386.3193916050504,114.34347096813644
2024-08-15 07:00:00+00:00,6.914055425466198,334.00653889114704,345.41428,8296.866510559437,2771.2076668338264,2865.856139834438,94.64847300061183
2024-08-15 08:00:00+00:00,7.504052420412801,250.58007161409185,249.60435,9004.862904495361,2256.439191483527,2247.6529958648885,-8.78619561863843
2024-08-15 09:00:00+00:00,6.832718568222672,206.4634720692414,201.18333,8199.262281867206,1692.8481591206742,1649.5549250810384,-43.29323403963576
2024-08-15 10:00:00+00:00,7.39145462824355,191.17601318153956,181.33154,8869.74555389226,1695.6825929278086,1608.3646470274937,-87.31794590031495
2024-08-15 11:00:00+00:00,7.806837572245221,183.6923523798932,186.28323,9368.205086694265,1720.8676299521508,1745.1395369762567,24.271907024105985
2024-08-15 12:00:00+00:00,7.304601400136514,185.64081096979731,183.03015,8765.521680163816,1627.2385532789513,1604.354759932747,-22.883793346204357
2024-08-15 13:00:00+00:00,8.028098253560259,190.13170638313264,197.24443,9633.717904272311,1831.675223953031,1900.1972020303863,68.52197807735524
2024-08-15 14:00:00+00:00,7.631319637716491,204.2679036694468,215.79526,9157.583565259789,1870.6003975533956,1976.163104169011,105.5627066156153
2024-08-15 15:00:00+00:00,7.560174133884709,247.4893165527924,241.79251,9072.20896066165,2245.274795298271,2193.5921847910467,-51.682610507224126
2024-08-15 16:00:00+00:00,6.957264084619551,345.8208019884896,323.43588,8348.716901543461,2887.1599744666178,2700.274619364088,-186.88535510252996
2024-08-15 17:00:00+00:00,7.014023776614577,409.6654339182272,403.67627,8416.828531937492,3448.0837127514883,3397.673943056714,-50.40976969477424
2024-08-15 18:00:00+00:00,6.76711788899726,431.80404782238577,437.2682,8120.541466796712,3506.482675872354,3550.8544566350056,44.371780762651724
2024-08-15 19:00:00+00:00,6.558219505034293,438.08571689326135,433.82263,7869.8634060411505,3447.674752087581,3414.124854998107,-33.54989708947414
2024-08-15 20:00:00+00:00,6.5586002231746745,438.9919023246328,440.18442,7870.320267809609,3455.0068662698536,3464.3923443919643,9.385478122110726
2024-08-15 21:00:00+00:00,6.567585809820432,445.1168708606446,440.27524,7881.102971784519,3508.011893731252,3469.854486897399,-38.15740683385275
2024-08-15 22:00:00+00:00,6.284163683815155,435.5559003319332,444.40036,7540.996420578186,3284.525485364817,3351.2215248737252,66.69603950890814
2024-08-15 23:00:00+00:00,6.463117829939912,436.2339313323528,432.3319,7755.741395927894,3383.317559542695,3353.054484805441,-30.2630747372541
2024-08-16 00:00:00+00:00,6.461869366886911,439.9074868612592,438.24496,7754.243240264293,3411.149656335572,3398.2580543263853,-12.891602009186954
2024-08-16 01:00:00+00:00,6.595848466088374,442.9385602229771,441.1602,7915.018159306049,3505.8667476217397,3491.790889428229,-14.075858193510612
