,workload_MW,actual_CI,forecast_CI,energy_kWh,actual_emission_kgCO2,forecast_emission_kgCO2,emission_error_kgCO2
2024-08-10 10:00:00+00:00,7.368598993924806,134.0421935879818,155.10228,8842.318792709766,1185.243807379052,1371.4638022570305,186.21999487797848
2024-08-10 11:00:00+00:00,7.3283221443673,135.1203486290608,153.304,8793.98657324076,1188.246531615571,1348.1533251384944,159.9067935229234
2024-08-10 12:00:00+00:00,6.686689162360295,137.365932555986,153.304,8024.026994832354,1102.2279509995521,1230.1154412722476,127.88749027269546
2024-08-10 13:00:00+00:00,6.787265151159589,140.22541466371405,157.34012,8144.718181391507,1142.096484304715,1281.4909230615847,139.3944387568697
2024-08-10 14:00:00+00:00,6.373369984082076,142.31954683695685,165.52133,7648.04398089849,1088.4661535505886,1265.9144252847038,177.44827173411522
2024-08-10 15:00:00+00:00,6.400851383932986,149.18374042735385,185.99992,7681.021660719583,1145.8835416496727,1428.669442878396,282.78590122872333
2024-08-10 16:00:00+00:00,6.378901250897585,183.86864117621408,222.72203,7654.681501077102,1407.4558862397496,1704.8662078196446,297.410321579895
2024-08-10 17:00:00+00:00,6.312046259345085,243.577293051456,266.904,7574.4555112141015,1844.9653697602132,2021.6524108911901,176.68704113097692
2024-08-10 18:00:00+00:00,5.517729040564099,269.843554613403,311.63257,6621.274848676919,1786.7083412393017,2063.40488690652,276.6965456672183
2024-08-10 19:00:00+00:00,5.5364633899830515,279.8530461490139,327.41626,6643.756067979662,1859.2753734951034,2175.2737625730765,315.9983890779731
2024-08-10 20:00:00+00:00,5.1631777425653365,296.9142475239178,331.0247,6195.813291078403,1839.625241119233,2050.967166050824,211.34192493159094
2024-08-10 21:00:00+00:00,5.6593335198637735,314.3922027064959,331.67285,6791.200223836528,2135.1003973928136,2252.4567437717496,117.356346378936
2024-08-10 22:00:00+00:00,5.434396397035109,337.0695641901504,330.86646,6521.275676442131,2198.1235502221775,2157.6713656516094,-40.45218457056808
2024-08-10 23:00:00+00:00,5.567640143158482,367.8832291021912,331.2054,6681.168171790179,2457.889721212954,2212.839069127818,-245.05065208513588
2024-08-11 00:00:00+00:00,5.480784805458104,379.4241346708514,332.89987,6576.941766549724,2495.4504385537102,2189.4630710925994,-305.9873674611108
2024-08-11 01:00:00+00:00,5.676434361436861,382.1474263045876,326.77176,6811.721233724233,2603.081738172026,2225.8781295878885,-377.2036085841373
2024-08-11 02:00:00+00:00,5.260567902160843,392.1252622798438,311.91833,6312.681482593011,2475.3618820508977,1969.0410971891545,-506.3207848617433
2024-08-11 03:00:00+00:00,5.333238688652253,389.03885413539547,306.7511,6399.8864263827045,2489.8044819165984,1963.172192418119,-526.6322894984794
2024-08-11 04:00:00+00:00,6.232311778007075,375.1606642130442,303.40164,7478.77413360849,2805.741871463895,2269.072351129992,-536.6695203339032
2024-08-11 05:00:00+00:00,5.378144354681494,319.442973695837,289.15414,6453.773225617792,2061.6125107499215,1866.1352744765702,-195.4772362733513
2024-08-11 06:00:00+00:00,5.425803605386341,226.8870332162988,254.37103,6510.96432646361,1477.2533794084854,1656.2007196920554,178.94734028356993
2024-08-11 07:00:00+00:00,6.469811236203355,178.94242539529603,200.94736,7763.773483444025,1389.26845734716,1560.1097632246494,170.8413058774895
2024-08-11 08:00:00+00:00,7.026266792310102,159.12532509131825,181.54688,8431.520150772121,1341.6683850056145,1530.7161348722075,189.047749866593
2024-08-11 09:00:00+00:00,6.255636480217523,147.70290814061673,167.67886,7506.7637762610275,1108.7708404783916,1258.7256187570188,149.95477827862715
2024-08-11 10:00:00+00:00,6.64716824534432,141.9896435669723,150.59541,7976.601894413184,1132.5948598633638,1201.2396582849312,68.64479842156743
2024-08-11 11:00:00+00:00,6.94449987928201,144.93897120621946,148.07979,8333.399855138412,1207.8344016538197,1234.008085601539,26.173683947719383
2024-08-11 12:00:00+00:00,7.3321744111013984,146.84965372959192,148.07979,8798.609293321679,1292.0727280262581,1302.8962006800834,10.82347265382532
2024-08-11 13:00:00+00:00,6.612396721939824,151.24396791952697,157.97092,7934.876066327788,1200.1021412211023,1253.4796464799367,53.37750525883439
2024-08-11 14:00:00+00:00,6.677911023055799,164.3154101920268,173.9235,8013.493227666959,1316.7404267751251,1393.7347287331377,76.99430195801256
2024-08-11 15:00:00+00:00,6.742862531439294,198.7872392552252,188.24269,8091.435037727152,1608.4740327627794,1523.153505877419,-85.32052688536032
2024-08-11 16:00:00+00:00,6.408691518616655,273.26766785495323,224.95522,7690.429822339985,2101.54582235303,1730.0022976191392,-371.54352473389076
2024-08-11 17:00:00+00:00,5.916543836315501,353.5986029091831,277.16183,7099.852603578601,2510.497961486519,1967.8081738266721,-542.6897876598471
2024-08-11 18:00:00+00:00,5.6665442588709904,374.0839098957446,300.41367,6799.853110645188,2543.7156383468932,2042.768799676552,-500.9468386703413
2024-08-11 19:00:00+00:00,5.356276047907506,379.62488633559406,304.48575,6427.531257489007,2440.050823042742,1957.0916646004328,-482.95915844230944
2024-08-11 20:00:00+00:00,5.640456564006334,385.5299506090567,308.21786,6768.547876807602,2609.47792864067,2086.187375673823,-523.2905529668469
2024-08-11 21:00:00+00:00,5.633403127497761,404.07634842964495,309.1408,6760.083752997313,2731.5899579897246,2089.8177542622393,-641.7722037274852
2024-08-11 22:00:00+00:00,5.758042472406565,423.92416275341054,336.73508,6909.650966887878,2929.1680010562372,2326.7218497168387,-602.4461513393985
2024-08-11 23:00:00+00:00,5.561168195295246,437.6599816025987,354.92883,6673.401834354295,2920.6809240502494,2368.5827252595654,-552.0981987906839
2024-08-12 00:00:00+00:00,6.617884630636285,443.136726753832,397.46887,7941.461556763541,3519.153279905587,3156.4837675565527,-362.66951234903445
2024-08-12 01:00:00+00:00,6.753178954454957,447.3182371675877,401.43423,8103.814745345949,3624.9841262208533,3253.148669793257,-371.83545642759645
2024-08-12 02:00:00+00:00,6.538857331917117,442.814360785787,403.52435,7846.62879830054,3474.599915642802,3166.3058092799492,-308.29410636285274
2024-08-12 03:00:00+00:00,6.587939102099801,429.8311249569355,401.83823,7905.526922519761,3398.041530484009,3176.742916657379,-221.29861382663012
2024-08-12 04:00:00+00:00,6.513288836894468,375.4978302786171,389.01392,7815.946604273361,2934.870991478172,3040.511995897407,105.64100441923483
2024-08-12 05:00:00+00:00,6.500021098272853,340.5191420973571,343.59436,7800.025317927423,2656.057929598311,2680.0447098392656,23.98678024095443
2024-08-12 06:00:00+00:00,6.319610491614288,299.2738247425757,298.09848,7583.532589937145,2269.5528032504603,2260.6395397940587,-8.913263456401637
2024-08-12 07:00:00+00:00,6.889706419541353,228.6320558999012,255.2313,8267.647703449624,1890.249291895784,2110.162411143095,219.91311924731122
2024-08-12 08:00:00+00:00,7.075678350396627,179.5283405196034,222.83832,8490.814020475953,1524.3417507566298,1892.07871367916,367.7369629225302
2024-08-12 09:00:00+00:00,7.871820214656506,167.28672694396386,205.32903,9446.184257587807,1580.2212465614614,1939.5758061176705,359.3545595562091
2024-08-12 10:00:00+00:00,7.932569210160136,160.88782460226236,201.4626,9519.083052192163,1531.504564475461,1917.7392280501542,386.2346635746933
2024-08-12 11:00:00+00:00,7.755572629686007,161.34920602123262,198.98589,9306.687155623209,1501.6265832478084,1851.8993858510537,350.2728026032453
2024-08-12 12:00:00+00:00,7.509235697576308,165.03826273837586,201.4626,9011.08283709157,1487.173456825188,1815.3961835557611,328.2227267305732
2024-08-12 13:00:00+00:00,7.3810081235510285,177.68294792129063,205.54115,8857.209748261233,1573.7751384282485,1820.5211036139217,246.74596518567319
2024-08-12 14:00:00+00:00,7.837016222813542,219.31587174321243,211.22095,9404.41946737625,2062.53845372646,1986.410388382496,-76.12806534396395
2024-08-12 15:00:00+00:00,7.414215443710642,296.72805184488,259.67026,8897.05853245277,2640.0068454845773,2310.30148072278,-329.7053647617972
2024-08-12 16:00:00+00:00,7.220035850847903,359.17979653480285,313.78824,8664.043021017482,3111.9492094578377,2718.67479807328,-393.2744113845579
2024-08-12 17:00:00+00:00,6.374436357379477,409.6339024281144,356.97958,7649.323628855373,3133.4222890236115,2730.65236492313,-402.7699241004816
2024-08-12 18:00:00+00:00,6.731859620389545,422.4596303883967,381.6129,8078.231544467453,3412.7267124676073,3082.757488044733,-329.9692244228745
2024-08-12 19:00:00+00:00,6.6136050845535905,416.8811546137904,388.86414,7936.326101464308,3308.5047885700023,3086.152590414082,-222.35219815592018
2024-08-12 20:00:00+00:00,6.222392328896381,415.1973685079678,399.7023,7466.870794675658,3100.2251049383312,2984.5254380911474,-115.69966684718383
2024-08-12 21:00:00+00:00,6.382118798137513,409.2885185069351,409.5341,7658.542557765015,3134.5535373899565,3136.4342428355912,1.8807054456347032
2024-08-12 22:00:00+00:00,6.565929301089131,412.88185454695673,423.42862,7879.115161306958,3253.143679989461,3336.24285472578,83.09917473631913
2024-08-12 23:00:00+00:00,6.513116699589061,411.7651423691984,435.1951,7815.740039506873,3218.2493100881916,3401.371759289755,183.12244920156354
2024-08-13 00:00:00+00:00,6.426957203549112,406.88157566515815,444.21658,7712.348644258934,3138.012568455121,3425.9531636005368,287.94059514541595
2024-08-13 01:00:00+00:00,6.47412793298351,403.7225170008453,443.1712,7768.953519580213,3136.501469387499,3442.9764820880005,306.47501270050134
2024-08-13 02:00:00+00:00,6.437005655448279,403.3654312716809,444.68002,7724.406786537935,3115.758674769773,3434.889388992631,319.1307142228584
2024-08-13 03:00:00+00:00,6.538140628025618,405.18846757765687,434.1212,7845.768753630741,3179.015018252303,3406.0144309373345,226.99941268503153
2024-08-13 04:00:00+00:00,6.867872993248289,385.6457601698917,402.99487,8241.447591897946,3178.2793214778067,3321.2611260193867,142.98180454158
2024-08-13 05:00:00+00:00,5.858335389767175,359.5952391301,381.2039,7030.00246772061,2527.955418465186,2679.864272919046,151.90885445385993
2024-08-13 06:00:00+00:00,6.440787433872579,328.6353727739008,328.29242,7728.9449206470945,2540.0046951458053,2537.35402766822,-2.6506674775851025
2024-08-13 07:00:00+00:00,6.8547109594661375,283.20347283428663,273.20456,8225.653151359365,2329.5335387952664,2247.285944387072,-82.24759440819435
2024-08-13 08:00:00+00:00,7.173998497421774,226.69807276753264,224.75032,8608.79819690613,1951.5979600832295,1934.8301533112037,-16.76780677202578
2024-08-13 09:00:00+00:00,7.255549492093535,191.45529776534923,196.4532,8706.659390512243,1666.9360661519954,1710.451109842121,43.515043690125594
2024-08-13 10:00:00+00:00,7.1000500389216805,173.83122299979524,189.0323,8520.060046706016,1481.0524579505993,1610.566571104031,129.5141131534317
2024-08-13 11:00:00+00:00,7.741109862475409,168.73349781459493,179.35693,9289.331834970491,1567.4214528750404,1666.10607305511,98.68462018006971
2024-08-13 12:00:00+00:00,8.131837553541047,174.88619102072056,188.28375,9758.205064249256,1706.5753148856581,1837.3114665895835,130.73615170392532
2024-08-13 13:00:00+00:00,7.275645640317848,189.39292380503883,205.38818,8730.774768381418,1653.5469604670175,1793.1979710440028,139.6510105769853
2024-08-13 14:00:00+00:00,7.755187487965873,227.27467548511788,241.02254,9306.224985559047,2115.0692635844284,2243.0099580661117,127.9406944816833
2024-08-13 15:00:00+00:00,7.266396831643133,304.12340913216804,304.4745,8719.67619797176,2651.857651855793,2654.918939840338,3.061287984545288
2024-08-13 16:00:00+00:00,7.084668913542788,373.0220377278045,351.54422,8501.602696251344,3171.2851617078736,2988.689288354505,-182.59587335336846
2024-08-13 17:00:00+00:00,6.547358226447038,394.6544630407096,401.86008,7856.829871736445,3100.7329742323536,3157.3462564799847,56.613282247631105
2024-08-13 18:00:00+00:00,6.416385956911031,399.2525299763235,422.8123,7699.663148293237,3074.109991921539,3255.5121800622323,181.4021881406934
2024-08-13 19:00:00+00:00,6.82501114867474,379.2793126826496,419.85474,8190.013378409688,3106.3026450249317,3438.615907516016,332.31326249108406
2024-08-13 20:00:00+00:00,6.645663810496927,378.3427695117908,419.4223,7974.796572596312,3017.2066215692257,3344.807538422603,327.6009168533774
2024-08-13 21:00:00+00:00,6.933077901352487,369.5822542918961,415.4848,8319.693481622984,3074.8110719558163,3456.706200960241,381.8951290044247
2024-08-13 22:00:00+00:00,6.794352972244424,375.25823641341896,421.20807,8153.223566693308,3059.5642967216563,3434.2035534100887,374.6392566884324
2024-08-13 23:00:00+00:00,6.609771669732394,415.6996092633183,420.02963,7931.726003678872,3297.2154005130083,3331.5599589581384,34.34455844513013
2024-08-14 00:00:00+00:00,6.935983631541949,438.0596948513874,418.4666,8323.180357850339,3646.049847752981,3482.9731001427067,-163.0767476102742
2024-08-14 01:00:00+00:00,6.609748289684575,452.24713730532255,417.84152,7931.697947621489,3587.087690782321,3314.1927441980065,-272.8949465843143
2024-08-14 02:00:00+00:00,6.706997044199266,460.9635647220868,416.5259,8048.396453039119,3710.0175192895117,3352.3656520056315,-357.65186728388016
2024-08-14 03:00:00+00:00,6.425857261616324,477.6814262951153,418.38904,7711.028713939588,3683.4151942772505,3226.2098862782277,-457.2053079990228
2024-08-14 04:00:00+00:00,6.516636453964802,452.0969880356753,404.76825,7819.9637447577625,3535.3820555531647,3165.2730362107045,-370.1090193424602
2024-08-14 05:00:00+00:00,6.325644044174931,418.5843766116556,381.4898,7590.772853009917,3177.3789226778345,2895.8024716540904,-281.5764510237441
2024-08-14 06:00:00+00:00,6.747395983648714,381.8016886687308,356.1112,8096.875180378456,3091.400616808429,2883.387985758837,-208.01263104959162
2024-08-14 07:00:00+00:00,6.516006948344309,330.58034078547416,304.59003,7819.20833801317,2584.8765570530145,2381.6528776639366,-203.22367938907792
2024-08-14 08:00:00+00:00,7.295587585604415,279.0790344277141,263.05643,8754.705102725298,2443.2546467679576,2302.981443778684,-140.2732029892736
2024-08-14 09:00:00+00:00,7.300865373047568,252.26935023897477,222.95857,8761.038447657082,2210.141476609128,1953.3486249233333,-256.79285168579463
2024-08-14 10:00:00+00:00,7.832042257908157,239.03651186749929,193.78618,9398.450709489787,2246.5728745550623,1821.2898476478533,-425.283026907209
2024-08-14 11:00:00+00:00,7.846828238729698,236.13987888241428,190.41794,9416.193886475638,2223.5388838856866,1793.0122258594265,-430.52665802626007
2024-08-14 12:00:00+00:00,8.1551615394117,242.58691427912188,193.2537,9786.19384729404,2374.002567952389,1891.2180977527423,-482.7844701996469
2024-08-14 13:00:00+00:00,7.841804664331544,271.0673010153289,216.9426,9410.165597197853,2550.788190539722,2041.4657575445606,-509.32243299516153
2024-08-14 14:00:00+00:00,7.1462204206280155,323.0317116325174,245.7427,8575.464504753618,2770.146977014459,2107.3578551676937,-662.7891218467653
2024-08-14 15:00:00+00:00,7.331789844199308,379.2342871123363,302.49872,8798.14781303917,3336.5593137868705,2661.428436521493,-675.1308772653774
2024-08-14 16:00:00+00:00,6.806998201851295,421.9243966692978,353.19012,8168.397842221553,3446.4463313341225,2884.997450955485,-561.4488803786376
2024-08-14 17:00:00+00:00,6.681012893531456,453.3107614428669,391.87662,8017.215472237747,3634.2900503716273,3141.7592804811416,-492.5307698904858
2024-08-14 18:00:00+00:00,6.87780710831918,480.79642495617645,409.32095,8253.368529983016,3968.190083061648,3378.2766751995105,-589.9134078621373
2024-08-14 19:00:00+00:00,6.659383452724424,492.7576851159456,389.28308,7991.260143269309,3937.754849356704,3110.8623700814,-826.8924792753041
2024-08-14 20:00:00+00:00,6.325267392855314,510.8906924333948,391.8087,7590.3208714263765,3877.8242857946702,2973.9536416594738,-903.8706441351965
2024-08-14 21:00:00+00:00,6.246570658389901,538.7014548924652,389.3884,7495.884790067881,4038.044042115869,2918.8105641262982,-1119.233477989571
2024-08-14 22:00:00+00:00,6.508195523219066,550.1765317784294,389.4628,7809.834627862879,4296.78772932068,3041.640054458983,-1255.1476748616974
2024-08-14 23:00:00+00:00,6.195859962654718,555.8544605782566,413.16406,7435.031955185662,4132.795676831827,3071.888007421826,-1060.9076694100013
2024-08-15 00:00:00+00:00,6.332214930650855,560.8375743241871,420.66214,7598.657916781025,4261.612874166752,3196.467699584786,-1065.1451745819659
2024-08-15 01:00:00+00:00,6.578002367887811,567.4573024622235,427.4808,7893.602841465372,4479.2825751260825,3374.3636926260046,-1104.9188825000779
2024-08-15 02:00:00+00:00,6.788828009026674,567.6663389964907,429.12057,8146.593610832009,4624.546970353208,3495.8709341737754,-1128.6760361794327
2024-08-15 03:00:00+00:00,6.65219036805611,559.8747707033202,429.66437,7982.628441667332,4469.272268388299,3429.851001779701,-1039.4212666085982
2024-08-15 04:00:00+00:00,5.927177622850475,522.5049416145371,418.75262,7112.6131474205695,3716.3755173197733,2978.42542261892,-737.9500947008532
2024-08-15 05:00:00+00:00,6.576091682257566,481.1511098300269,404.97647,7891.310018709079,3796.912573514683,3195.7948825276035,-601.1176909870796
2024-08-15 06:00:00+00:00,6.518008393308144,418.3251134395797,360.7853,7821.610071969772,3271.975920636914,2821.92200542517,-450.05391521174397
2024-08-15 07:00:00+00:00,6.914055425466198,334.00653889114704,301.85666,8296.866510559437,2771.2076668338264,2504.4644045117006,-266.7432623221257
2024-08-15 08:00:00+00:00,7.504052420412801,250.58007161409185,265.96683,9004.862904495361,2256.439191483527,2394.9948178137474,138.55562633022055
2024-08-15 09:00:00+00:00,6.832718568222672,206.4634720692414,252.86497,8199.262281867206,1692.8481591206742,2073.3062517226167,380.45809260194255
2024-08-15 10:00:00+00:00,7.39145462824355,191.17601318153956,233.34253,8869.74555389226,1695.6825929278086,2069.6888617649315,374.0062688371229
2024-08-15 11:00:00+00:00,7.806837572245221,183.6923523798932,230.76474,9368.205086694265,1720.8676299521508,2161.8514110061933,440.98378105404254
2024-08-15 12:00:00+00:00,7.304601400136514,185.64081096979731,236.45853,8765.521680163816,1627.2385532789513,2072.6823414711894,445.4437881922381
2024-08-15 13:00:00+00:00,8.028098253560259,190.13170638313264,255.01454,9633.717904272311,1831.675223953031,2456.738155511967,625.0629315589358
2024-08-15 14:00:00+00:00,7.631319637716491,204.2679036694468,274.3619,9157.583565259789,1870.6003975533956,2512.492099258514,641.8917017051183
2024-08-15 15:00:00+00:00,7.560174133884709,247.4893165527924,326.79443,9072.20896066165,2245.274795298271,2964.747388743567,719.4725934452963
2024-08-15 16:00:00+00:00,6.957264084619551,345.8208019884896,387.637,8348.716901543461,2887.1599744666178,3236.2715185305565,349.1115440639387
2024-08-15 17:00:00+00:00,7.014023776614577,409.6654339182272,409.44183,8416.828531937492,3448.0837127514883,3446.2017063387216,-1.8820064127667138
2024-08-15 18:00:00+00:00,6.76711788899726,431.80404782238577,414.48267,8120.541466796712,3506.482675872354,3365.823676648335,-140.65899922401877
2024-08-15 19:00:00+00:00,6.558219505034293,438.08571689326135,415.32465,7869.8634060411505,3447.674752087581,3268.548233151653,-179.12651893592783
2024-08-15 20:00:00+00:00,6.5586002231746745,438.9919023246328,419.174,7870.320267809609,3455.0068662698536,3299.0337163262107,-155.97314994364297
2024-08-15 21:00:00+00:00,6.567585809820432,445.1168708606446,433.29834,7881.102971784519,3508.011893731252,3414.8688338118764,-93.14305991937545
2024-08-15 22:00:00+00:00,6.284163683815155,435.5559003319332,438.3591,7540.996420578186,3284.525485364817,3305.664406605364,21.138921240547006
2024-08-15 23:00:00+00:00,6.463117829939912,436.2339313323528,441.50458,7755.741395927894,3383.317559542695,3424.19532926876,40.8777697260648
2024-08-16 00:00:00+00:00,6.461869366886911,439.9074868612592,439.0427,7754.243240264293,3411.149656335572,3404.4438428487397,-6.70581348683254
2024-08-16 01:00:00+00:00,6.595848466088374,442.9385602229771,438.2188,7915.018159306049,3505.8667476217397,3468.509847092768,-37.35690052897189
2024-08-16 02:00:00+00:00,6.749956061727573,460.31108772867736,439.92987,8099.947274073087,3728.4955402735177,3563.4087561940923,-165.08678407942534
2024-08-16 03:00:00+00:00,6.235365979505398,464.635807711265,440.20486,7482.439175406477,3476.6091699154,3293.8061233539142,-182.80304656148564
2024-08-16 04:00:00+00:00,6.468747742420105,407.472812406881,425.00058,7762.497290904126,3163.0066024254993,3299.0658495939865,136.05924716848722
2024-08-16 05:00:00+00:00,6.870363886914744,370.0098322412612,407.1842,8244.436664297691,3050.522627080492,3357.004381417796,306.4817543373042
2024-08-16 06:00:00+00:00,6.3141029427968585,330.61775813984235,378.36523,7576.92353135623,2505.0654715340143,2866.844447783053,361.7789762490388
2024-08-16 07:00:00+00:00,6.605020349800444,268.5357782894688,317.57855,7926.0244197605325,2128.42113630173,2517.135360294735,388.71422399300536
2024-08-16 08:00:00+00:00,7.150576547957797,212.2941785888185,241.80687,8580.691857549356,1821.630929622204,2074.8702362768067,253.23930665460284
2024-08-16 09:00:00+00:00,7.559624435045188,178.46506385909225,204.44461,9071.549322054225,1618.9546290613123,1854.6293686470906,235.6747395857783
2024-08-16 10:00:00+00:00,7.542086998431491,174.90960593721212,192.15572,9050.504398117788,1583.0201578077874,1739.106152260008,156.08599445222058
2024-08-16 11:00:00+00:00,7.99135113915613,182.96316601098127,185.00774,9589.621366987356,1754.5474861505606,1774.1541401795423,19.606654028981666
2024-08-16 12:00:00+00:00,7.9141984956416325,189.2183008703989,186.93599,9497.038194769959,1797.013430515652,1775.3382311178586,-21.67519939779345
2024-08-16 13:00:00+00:00,7.8695660082693975,212.0497984135412,187.26903,9443.479209923276,2002.487862786698,1768.4711698415622,-234.0166929451359
2024-08-16 14:00:00+00:00,7.677759609872349,263.2619463151436,209.41974,9213.311531846819,2425.51432588175,1929.4492942016707,-496.0650316800795
2024-08-16 15:00:00+00:00,7.930441412510378,347.1658417535963,252.6844,9516.529695012452,3303.8140421420926,2404.6786195324567,-899.135422609636
2024-08-16 16:00:00+00:00,7.048709577783488,407.8699040683326,307.93304,8458.451493340186,3449.9477991553063,2604.636719538121,-845.3110796171854
2024-08-16 17:00:00+00:00,6.3097022811063965,458.0638077199511,351.34906,7571.642737327675,3468.295502955428,2660.2895588595566,-808.0059440958717
2024-08-16 18:00:00+00:00,6.901063590379286,482.298670417029,376.26706,8281.276308455142,3994.0485529239572,3115.9714840499128,-878.0770688740445
2024-08-16 19:00:00+00:00,6.3855751422607945,497.9565436623551,390.63782,7662.690170712953,3815.6867125637236,2993.336563568039,-822.3501489956848
2024-08-16 20:00:00+00:00,6.526970111085758,515.2789649313071,402.91467,7832.364133302909,4035.852483573417,3155.7744324240534,-880.0780511493635
2024-08-16 21:00:00+00:00,6.827387671215131,547.3555811309707,402.5116,8192.865205458158,4484.41049566126,3297.7232552304195,-1186.6872404308406
2024-08-16 22:00:00+00:00,6.099435114735269,571.6401853365194,396.26675,7319.322137682323,4184.018663322412,2900.4040260804727,-1283.6146372419394
2024-08-16 23:00:00+00:00,6.187088196473466,579.1415865024619,395.52124,7424.505835768159,4299.840088723559,2936.549756290377,-1363.2903324331824
2024-08-17 00:00:00+00:00,5.299680515720287,588.2093455940018,401.81876,6359.616618864345,3740.7859296109345,2555.4132390873165,-1185.372690523618
